record_id,spec_id,entity_id,source,base_title,base_brand,base_description,base_price,base_priceCurrency,base___title,base___brand,base___model
r1067,source_gamma//29204225,431550,source_gamma,shimano spd-sl cleats zero float,,,£20.00,,shimano spd-sl cleats zero float,shimano,
r1068,source_alpha//13818643,435008,source_alpha,,,,,eur,datatraveler microduo - cl usb - 64 go - usb 3.9,,
r1069,source_beta//18247044,435008,source_beta,,,pen drive 64gb datatraveler se9 g2 usb 3.0 (metal casing),,eur,pendrive kingston mini flash drive dtse9g2/64gb,,
r1070,source_gamma//25555487,435008,source_gamma,pen drive 64gb datatraveler se9 g2 usb 3.0 kingston,,,"11,90 €",,pen drive 64gb datatraveler se9 g2 usb 3.0 kingston,,
r1071,source_alpha//3024917,435008,source_alpha,,,,,czk,kingston 64gb usb 3.0 datatraveler se9 g2 (kovový) dtse9g2/64gb,kingston,
r1072,source_beta//32800642,435008,source_beta,,kingston,the 64gb kingston datatraveler se9 g2 is a usb 3.0 flash drive featuring a capless key ring design in a stylish & durable metal casing.,,gbp,kingston datatraveler se9 g2 usb 3.0 flash drive 64gb,kingston,
r1073,source_gamma//45465228,435008,source_gamma,kingston technology datatraveler se9 g2 64gb usb flash drive usb type-a 3.0 (3.1 gen 1) silver,,,9.99,,kingston technology datatraveler se9 g2 64gb usb flash drive usb type-a 3.0 (3.1 gen 1) silver,,
r1074,source_alpha//14654109,436858,source_alpha,,,,,pln,toner canon crg-718 yellow,,
r1075,source_beta//2985206,436858,source_beta,,,yellow toner cartridge,,sek,canon 718y yellow toner cartridge,,
r1076,source_gamma//35861296,436858,source_gamma,canon 718y original toner cartridge yellow,,,100.19,,canon 718y original toner cartridge yellow,,
r1077,source_alpha//41254422,436858,source_alpha,,,,,,toner canon718 yellow original2900 k,,
r1078,source_beta//42110526,436858,source_beta,,,"2900 oldal, lbp7200cdn, mf8330cdn, mf8350cdn",,huf,canon crg 718 yellow toner,,
r1079,source_gamma//52466241,436858,source_gamma,canon toner gul 2.9k type 718 - mf8330,,,1049,,canon toner gul 2.9k type 718 - mf8330,canon,
r1080,source_alpha//10076533,44290,source_alpha,,,,,aud,full frame e-mount 24mm f1.4 g-master lens,,
r1081,source_beta//11625823,44290,source_beta,,,"the sonyfe 24mm f1.4is a fast, versatile lens well-suited to landscape, nature, and street photography. its wide-but-usable perspective is complemented by the f/1.4 maximum aperture, which excels in low-light conditions and also offers increased control over depth of field. for controlling focus, a direct drive ssm (super sonic wave motor) is employed that is quick and quiet, and also lends more responsive control for manual focus operation. the lens also sports a dust- and moisture-sealed design and fluorine-coated front lens element to support shooting in inclement conditions and a dedicated focus hold button, af/mf switch, and manual aperture ring lend further control while shooting.the optical design incorporates three extra-low dispersion elements to reduce chromatic aberrations and two xa (extreme aspherical) elements, which significantly control spherical aberrations for a high degree of image sharpness and clarity. additionally, a nano ar coating has been applied to limit ghosting and lens flare for increased contrast and color fidelity when working in strong lighting conditions.main features:e-mount lens/full-frame formataperture range: f/1.4 to f/16two xa elements, three ed elementsnano ar and fluorine coatingsdirect drive super sonic wave af motoraf/mf switch; internal focusfocus hold buttonphysical aperture ring; de-click switchdust and moisture-resistant constructionrounded 11-blade diaphragmfilter thread: front 67mmunit dimensions:2.97 x 3.64\"" / 75.4 x 92.4mmunit weight:15.70oz / 445gbonus item - 67mm b+w circularing polarizing filter - valued at $199.991 year sony canada warranty",,,sony fe 24mm f1.4 gm lens + bonus,,
r1082,source_gamma//37085293,44290,source_gamma,sony fe 24mm f1.4 gm lens,,,"1,398.00",,sony fe 24mm f1.4 gm lens,,
r1083,source_alpha//37431252,44290,source_alpha,,,,,eur,sony sel 24mm 1.4 fe g-master,,
r1084,source_beta//49443311,44290,source_beta,,,buy the sony sel fe24mm f1.4 gm from conns cameras in dublin. irelands top photo and video specialist with unrivalled backup service and support,,eur,sony sel fe24mm f1.4 gm,,
r1085,source_gamma//49805702,44290,source_gamma,sony 24mm f1.4 g-master full frame e-mount lens,,,2195,,sony 24mm f1.4 g-master full frame e-mount lens,sony,
r1086,source_alpha//10297758,443612,source_alpha,,,,,eur,intel core i3-7100 - boxed,intel,
r1087,source_beta//13890315,443612,source_beta,,intel,,,try,intel core i3-7100 soket 1151 3.9ghz 3mb cache lemci kutusuz,intel,
r1088,source_gamma//22154247,443612,source_gamma,bx80677i37100 intel core i3 i3-7100 dual-core 2 core 3.90 ghz socket h4 lga-1151pack 512 kb 3 mb cache 64-bit processing 14 nm processor. new retail factory sealed with full manufacturer warranty.,,,190,,bx80677i37100 intel core i3 i3-7100 dual-core 2 core 3.90 ghz socket h4 lga-1151pack 512 kb 3 mb cache 64-bit processing 14 nm processor. new retail factory sealed with full manufacturer warranty.,intel,
r1089,source_alpha//2468584,443612,source_alpha,,,,,sek,"intel core i3 7100 3.9 ghz, 3mb, socket 1151",,
r1090,source_beta//32220000,443612,source_beta,,intel,"unprecedented power and responsiveness, paired with easy, built-in security, means you can work, play, and create as quickly and seamlessly as your heart desireslightning responsiveness. graphics base frequency 350 mhz. work effortlessly. security protection.",,usd,"intel core i3-71007th gen core desktop processor 3m cache,3.90 ghz (bx80677i37100)",intel,
r1091,source_gamma//45843588,443612,source_gamma,"intel core i3-7100 processore 3,9 ghz scatola 3 mb smart cache",,,144.94,,"intel core i3-7100 processore 3,9 ghz scatola 3 mb smart cache",,
r1092,source_alpha//15314352,447864,source_alpha,,,,,nzd,extreme 256gb microsd uhs-i card,,
r1093,source_beta//22389137,447864,source_beta,,,,,pln,sandisk microsdxc extreme 256gb 160/90 mb/s a2 c10 v30 uhs-i u3,,
r1094,source_gamma//3368109,447864,source_gamma,sandisk 256gb extreme microsdxc 160mb/sclass 10 uhs-i sd card,,,,,sandisk 256gb extreme microsdxc 160mb/sclass 10 uhs-i sd card,,
r1095,source_alpha//37408599,447864,source_alpha,,,,,gbp,sandisk extreme 256gb performance microsdxc sd card,sandisk,
r1096,source_beta//4092832,447864,source_beta,,,"mpn: sdsqxa1-256g-gn6mavendor:sandisksandisk extreme microsdxc,v30,u3,c10,a2,uhs-i,160mb/s r,90mb/sw,4x6,sdadaptor,lifetimelimitedsandisk extreme microsdxc,u3,c10,a2,uhs-i,160mb/s r,90mb/sw,4x6,sdadaptor,lifetimelimited",,aud,"sandisk extreme microsdxc,v30,u3,c10,a2,uhs-i,160mb/s r,90mb/sw,4x6,sdadaptor,lifetimelimited",,
r1097,source_gamma//42463335,447864,source_gamma,sandisk extreme microsdxc 160mbs uhsi card with adapter 256gb,,,75.19,,sandisk extreme microsdxc 160mbs uhsi card with adapter 256gb,sandisk,
r1098,source_alpha//23745659,455591,source_alpha,,,,,gbp,sandisk extreme pro 64gb microsdxc memory card + sd adapter,,
r1099,source_beta//2593513,455591,source_beta,,,"flashminnekort, 64 gb, a2 / video class v30 / uhs-i u3 / class10, microsdxc uhs-i",,nok,sandisk extreme pro micro/sdxc uhs-3 170mb/s - 64gb,,
r1100,source_gamma//28380087,455591,source_gamma,sandisk 64gb sqxcy extreme pro microsdxc memory card (sdsqxcy-064g-gn6ma)-wrty ltd lifet w/distributor,,,27.00,,sandisk 64gb sqxcy extreme pro microsdxc memory card (sdsqxcy-064g-gn6ma)-wrty ltd lifet w/distributor,,
r1101,source_alpha//33012369,455591,source_alpha,,,,,dkk,sandisk microsdxc extreme pro 64gb 170mb/s a2 c10 v30 u3,,
r1102,source_beta//41993250,455591,source_beta,,,"specificationsup to 160mb/s read speed, up to 90mb/s write** 4k uhd and full hd video1 class 10; app performance class 2 (a2)2 video speed class 30 (v30)4; uhs speed class 3 (u3)4 sandisk memory zone included3 rescuepro® deluxe one year file recovery software (download offer)5 sd™ adapter included",,gbp,"sandisk 64gb extreme pro microsdxc card, v30, a2 170mb/s",,
r1103,source_gamma//44990205,455591,source_gamma,"64 gb microsdxc card sandisk extreme pro (sdsqxcy-064g-gn6ma, 170 mb/s, class 10, uhs-i u3, v30, a2)",,,1.1970000000008e4,,"64 gb microsdxc card sandisk extreme pro (sdsqxcy-064g-gn6ma, 170 mb/s, class 10, uhs-i u3, v30, a2)",,
r1104,source_alpha//18874158,4559,source_alpha,,,,,aud,genuine dymo d1 standard label cassette tape 9mm x 7m - black on white,dymo,
r1105,source_beta//22275252,4559,source_beta,,,s0720680 dymo,,eur,d1-tape 9mm x 7m black on white in,,
r1106,source_gamma//27940486,4559,source_gamma,dymo d1 tape for electronic labelmakers 9mmx7m black on white ref 40913 s0720680,,,9.99,,dymo d1 tape for electronic labelmakers 9mmx7m black on white ref 40913 s0720680,,
r1107,source_alpha//29447766,4559,source_alpha,,,,,aud,genuine dymo 9mm x 7m black on white label tape roll sd40913,,
r1108,source_beta//41459825,4559,source_beta,,,s0720680 dymo,,eur,d1-tape 9mm x 7m noir on blanc in,,
r1109,source_gamma//46010816,4559,source_gamma,dymo 40913 black on white - 9mm,,,9.91,,dymo 40913 black on white - 9mm,dymo,
r1110,source_alpha//10484404,45636,source_alpha,,,,,gbp,fujifilm xf 80mm f2.8 r lm ois wr fujinon macro lens,,
r1111,source_beta//11676180,45636,source_beta,,fujifilm,,,gbp,fujifilm xf 80mm f2.8 r lm wr macro lens,fujifilm,
r1112,source_gamma//21075521,45636,source_gamma,fujifilm aspherical super ebc xf 80mm f/2.8 r lm ois wr macro lens,,,1199.95,,fujifilm aspherical super ebc xf 80mm f/2.8 r lm ois wr macro lens,,
r1113,source_alpha//28879558,45636,source_alpha,,,,,sek,fujifilm fujinon xf 80/2.8 r lm wr ois macro,,
r1114,source_beta//31640964,45636,source_beta,,fujifilm,,,eur,"fujifilm xf 80 mm f2,8 r lm ois wr makro schwarz",fujifilm,
r1115,source_gamma//34407303,45636,source_gamma,fujifilm xf-80mm f2.8 r lm ois wr macro,,,1149.00,,fujifilm xf-80mm f2.8 r lm ois wr macro,,
r1116,source_alpha//30738101,460679,source_alpha,,,,,eur,ubiquiti edgeswitch es-16-150w 16xgb 2xsfp – switch,ubiquiti,
r1117,source_beta//35737158,460679,source_beta,,,"backubiquiti es-16-150wubiquiti networks edgeswitch 16-port 150-watt managed poe+ gigabit switch with sfpadvanced switching technologybuild and expand your network with ubiquiti networks edgeswitch, part of the edgemax line of products. the edgeswitch is a fully managed, poe+ gigabit switch, delivering robust performance and intelligent switching for growing networks. the edgeswitch offers an extensive suite of advanced layer-2 switching features and protocols, and also provides layer-3 routing capability.switching performancethe edgeswitch offers the forwarding capacity to simultaneously process traffic on all ports at line rate without any packet loss. for its total, non-blocking throughput, the 16-port models support up to 18 gbps.poe+ flexibilitythis edgeswitch poe gigabit ethernet switch offers 16 ports of auto-sensing ieee 802.3af/at and configurable 24v passive poe to simplify your infrastructure. by default, the edgeswitch automatically detects 802.3af/at devices so they automatically receive poe. for 24v passive poe devices, manually enable 24v passive poe using the edgeswitch configuration interface.fiber connectivitythe edgeswitch provides fiber connectivity options for your growing networks. this 16-port model includes two sfp ports, providing up to 1 gbps uplinks.comprehensive user interfacedesigned for convenient management, the edgeswitch configuration interface allows administrators to configure and monitor switch features in a graphical user interface. for advanced users, an industry-standard command-line interface (cli) is available through telnet and ssh.powerful functionalitythe edgeswitch uses a sophisticated operating system that provides basic switching features, poe configuration per port, and a variety of advanced features including:mstp/rstp/stp vlan, private vlan, voice vlan link aggregation dhcp snooping, igmp snooping tacacs+, radius, 802.1x, mac filtering, acldiffserv, cosstatic routing, policy-based routing",,,ubiquiti edgeswitch 16-port 150-watt managed poe+ gigabit switch with sfp,,
r1118,source_gamma//36208560,460679,source_gamma,ubiquiti edgeswitch 16 port 150w layer 3 managed poe switch,,,329.14,,ubiquiti edgeswitch 16 port 150w layer 3 managed poe switch,ubiquiti networks (ubnt),
r1119,source_alpha//36790327,460679,source_alpha,,,,,eur,switch ubiquiti edgeswitch 16 port giga 2 sfp poe rack 19,,
r1120,source_beta//45316797,460679,source_beta,,ubiquiti networks,"ubiquiti networks networks networks edge switch 16-port, 150wubiquiti networks networks edge switch 16-port, 150w.",,usd,ubiquiti edgeswitch 16 - switch - 16 ports - managed - rack-mountable - black (es-16-150w),ubiquiti networks,
r1121,source_gamma//46996797,460679,source_gamma,es-16-150wubiquiti 16 port poe edgeswitch 150 watt,,,1.98,,es-16-150wubiquiti 16 port poe edgeswitch 150 watt,,
r1122,source_alpha//12993047,4656590,source_alpha,,,,,aud,ram double suction cup base,,
r1123,source_beta//20624011,4656590,source_beta,,,dual suction cup basepowder coated marine grade aluminumeasy mount to windshield,,eur,ram® twist-lock™ dual suction cup base,,
r1124,source_gamma//25752225,4656590,source_gamma,ram double suction cup base with universal amps hole pattern - ram-b-189bu,,,26.99,,ram double suction cup base with universal amps hole pattern - ram-b-189bu,ram mounts,
r1125,source_alpha//26009855,4656590,source_alpha,,,,,usd,ram dual suction cup base,,
r1126,source_beta//31143310,4656590,source_beta,,ram mounts,ram twist-lock dual suction cup base / ram-b-189bu,,eur,ram twist-lock dual suction cup base / ram-b-189bu,ram mounts,
r1127,source_gamma//62684643,4656590,source_gamma,ram mount double suction cup base [ram-b-189bu],,,26.99,,ram mount double suction cup base [ram-b-189bu],,
r1128,source_alpha//12319284,466493,source_alpha,,,,,,tp-link tl-wn781nd networking card wlan 150 mbit/s internal,tp-link,
r1129,source_beta//12548879,466493,source_beta,,,"up to 150mbps makes it ideal for video streaming, online gaming and internet callingprovides pci express connector having a wider compatibility with any standard pci express slot, x1, x2, x8, or x16supports qss function, complying with wps for worry free wireless securitysupports 64/128 wep, wpa /wpa2/wpa-psk/wpa2-psk(tkip/aes), supports ieee 802.1xdetachable antennas allow for better alignment and stronger antenna upgradesbundled utility provides quick & hassle free installationseamlessly compatible with 802.11n/b/g productssupports ad-hoc and infrastructure modesupports windows xp 32/64bit, windows vista 32/64bit, windows7 32/64bit, windows8 32/64bit",,,tp-link tl-wn781nd wireless n pci express adapter 150mbps,,
