record_id,spec_id,entity_id,source,llm_title,llm_brand,llm_description,llm_price,llm_priceCurrency,llm___title,llm___brand,llm___model
r942,source_alpha//10045236,336149,source_alpha,full frame e-mount fe 70-200mm f4 g oss lens,,"70-200mm e-mount g lens with optical steadyshot for stable images, f4 aperture and two ed glass elements",2088.0,aud,full frame e-mount fe 70-200mm f4 g oss lens,,
r943,source_beta//15779293,336149,source_beta,sony sel70200g fe 70-200mm f/4,,telephoto zoom lens for sony e-mount mirrorless cameras,1398.00,usd,sony sel70200g fe 70-200mm f/4,,
r944,source_gamma//28284405,336149,source_gamma,sony sel-70200g fe 70-200 mm f4 lens,sony,,7699,try,sony sel-70200g fe 70-200 mm f4 lens,sony,
r945,source_alpha//36499924,336149,source_alpha,sony fe 70-200mm f/4 oss lens,,"/* rte style begin */.rich ol, .rich ul { margin-top: 0px; margin-bottom: 0px;}.rich .imgbrdr {border: solid 1px;}.richicon {display: inline-block;background-image: url(images/sprite_main5.png);background-repeat: no-repeat;width: 15px;}.richattach {background-position: -2px -122px;}.richimg {background-position: -2px -1120px;}.richscreen {background-position: -24px -1032px;}.richarticle {background-position: -24px -1054px;}/* correct box */.rich .graybox {border: solid 1px #cccccc;background-color: #f9f9f9;padding: 4px;/*margin: 4px;*/width: 98%;}.rich .hintcell{height: 36px;width: 32px;vertical-align: middle;}.rich .warncell{height: 36px;width: 32px;vertical-align: middle;}.rich .boxcontent{ width: 100% }.rich pre { font-size:1.3em }.rich iframe{border: none;}.rich iframe.iframeborder, .rich img.iframeborder {border: solid black 1px;}.rtetable > tbody > tr > td, .rtetable > tr > td { white-space: nowrap }.rtetable > tbody > tr:first-child > td, .rtetable > tr:first-child > td { background-color: silver }.rich pre.source-highlighted {background-color: #f0f0ff;}.rich pre.source-highlighted .nu, .rich .sourcetable .nu { color: brown; }.rich pre.source-highlighted .kw, .rich .sourcetable .kw { color: blue; }.rich pre.source-highlighted .cmt, .rich .sourcetable .cmt { color: green; }.rich pre.source-highlighted .sl, .rich .sourcetable .sl { color: brown; }.rich pre.source-highlighted .br, .rich .sourcetable .br {color: darkgreen; }.rich pre.source-highlighted .add, .rich .sourcetable .add { background: palegreen; }.rich pre.source-highlighted .del, .rich .sourcetable .del { background: pink; }.rich table, .rich tr, .rich td, .rich img, .rich iframe {cursor: default;}.layout .rtecell {vertical-align: top;font-size: small;}.rtetable > tbody > tr > td, .rtetable > tr > td { vertical-align: top; }.rich p{margin:0px 5px 0px 0px;}.rich .align-center{text-align: center;}.rich .align-right{text-align: right;}.rich .align-left{text-align: left;}.rich li[style*='text-align: center'], .rich li[style*='text-align: right'] {list-style-position: inside;}.rtetable { empty-cells: show; border: solid 1px black; border-collapse:collapse; }.rtetable > tbody > tr > td, .rtetable > tr > td { border: solid 1px black; height: 1.5em; min-width: 20px;padding: 0px 5px }.rich table {font-family: arial; font-size: small}.rich blockquote.shift {margin-right: 0px;margin-top: 0px; margin-bottom: 0px;}.rich img[data-expand] {display: block;}.rich p, .rich p.richp{font-family: arial; font-size: small}.rich blockquote.shift h1, .rich blockquote.shift h2, .rich blockquote.shift h3, .rich blockquote.shift h4, .rich blockquote.shift h5, .rich blockquote.shift h6 {margin-top: 0px;}.rich, .rich * {word-wrap: break-word;}.sourcetable {background-color: #f0f0ff; font-family: monospace; width: 100%}.sourcetable tr {margin: 0px;padding: 0px;}.sourcetable td {margin: 0px;padding: 0px;white-space: nowrap;}.sourcetable > tbody > tr > td:first-child, .sourcetable > tr > td:first-child{width:1px;}.filelist {/*display:inline-block;*/ padding: 5px;}.rich .toc {/*display:inline-block;*/ padding: 5px;}.rich .toc .header,.rich.wikilist .header,.rich.filelist .header {font-size: 1.7em;}.rich .toc li,.rich.filelist li {margin: 5px 0px;}.rich .wikilist div {margin: 10px;}.rich .layout {min-height: 2.5em; display:table; width:100%; border-spacing:5px; table-layout:fixed; empty-cells: show;}.rich .layout .rtecell {display:table-cell; height: 2.5em}.rich .layout .rteside {width: 25%}/*.rtetable {border-collapse:collapse;}.rtetable > tbody > tr > td, .rtetable > tr > td {border: 1px solid #ddd;padding: 7px 10px;vertical-align: top;text-align: left;}*/.rich blockquote.realbq {border-left-color: lightblue;border-left-width: 1px;border-left-style: solid;margin-top: 0px;margin-bottom: 0px;padding-left: 5px;}.rich body {font-family: arial; font-size: small}.rich .graybox {margin-left: 8px;}.rich .sourcetable { font-size:1.3em;}/* rte style end */capture more distant subjects while keeping your kit lightweight with the fe 70-200mm f/4 g oss lens from sony. this full-frame lens is designed for use with mirrorless e-mount cameras where it delivers an excellent telephoto zoom range. it also uses a maximum aperture of f/4 to keep size and weight down. incorporated into the optical design are a series of specialized elements to ensure aberrations are suppressed, this includes two extra-low dispersion elements, one super extra-low dispersion element, two advanced aspherical elements, and one aspherical element. along with these capabilities, a nano ar coating will help minimize the appearance of flare and ghosting.key featurese-mount lens/full-frame formataperture range: f/4 to f/22two ed elements & one super ed elementtwo aa elements & one aspherical elementnano ar coatingdual linear af motors; internal focusoptical steadyshot image stabilizationfocus hold buttons; focus range limiterdust and moisture-resistant constructionremovable, rotating tripod collar",1.39999e3,usd,sony fe 70-200mm f/4 oss lens,,
r946,source_beta//44669943,336149,source_beta,sony 70-200mm f4 g oss fe lens (sel70200g),,"e-mount lens/full-frame formataperture range: f/4 to f/22two ed elements & one super ed elementtwo aa elements & one aspherical elementnano ar coatingdual linear af motors; internal focusoptical steadyshot image stabilizationfocus hold buttons; focus range limiterdust and moisture-resistant constructionremovable, rotating tripod collarsuperior g lens renderingstate-of-the-art optics in a compact, lightweight lens with constant f4 maximum aperture offer the appealing, expressive image quality that the g lens lineup is famous for. g lenses are manufactured to exacting tolerances and individually tested to ensure that each and every unit meets the same high standards of image quality and creative control.optimum sharpness and bokeh in one lensprecision aa (advanced aspherical) elements, super ed glass, and the nano ar coating work together in an advanced optical design to deliver high resolution throughout the entire image at all focal lengths. a 9-blade circular aperture extends the lens’s expressive capabilities by contributing to gorgeous background bokeh with natural highlights.lightweight mobility and smooth controlthis compact, lightweight full-frame e-mount zoom lens maximizes mobility as well as balance with α7 series bodies. internal focusing is an advantage too, maintaining constant lens length for better all-around handling. all controls, including focus hold and focus range limiter switches, have been designed for intuitive operation so the user can concentrate on the image.1always sharp and clearbuilt-in optical steadyshot image stabilization compensates for camera shake that can blur images when shooting handheld. sharp, clear telephoto shots are easier to achieve, and indoor shots in dim lighting can be captured without the need to boost iso sensitivity and risk increased noise.panning modesthe first image stabilization mode switch in an α lens provides a “panning mode” that allows optical steadyshot image stabilization to remain active while panning. this makes it possible to capture dynamic horizontally panned shots while effectively minimizing shake induced blur in other axes.constant f4 maximum aperturea constant f4 aperture across the entire 70–200mm range means you can zoom and reframe as necessary without having to think about changing exposure settings.dual linear motorsfocusing is fast and precise thanks to dual linear motors. the quiet and fluid movement is perfect for shooting movies, fast-paced action, or whenever focus is being changed quickly and often. the use of an internal focusing group, rather than a moving front lens element, makes for a compact design that works well with accessories like lens hoods and polarising filters.nano ar coatingthis lens coating has been designed to accurately transmit light while reducing the negative effects of glare, reflection and ghosting. this creates shots with enhanced contrast, clarity and overall image quality.9-blade circular aperturethe unique 9-blade circular design lets the aperture remain almost perfectly circular even when stopped down by two stops. this makes it possible to achieve smoother, more natural defocusing in your images – including artistic blurring or 'bokeh' – and greater control over the depth of field.reliable and easy in any conditionsreliable operation in a variety of conditions is ensured by a design that prevents dust and moisture from entering the lens.",1149,gbp,sony 70-200mm f4 g oss fe lens (sel70200g),,
r947,source_gamma//47259761,336149,source_gamma,sony sel-70200g f4 oss,,"sony sel-70200g e-mount camera lens,power and precision throughout the zoom range for e-mount. e-mount 70–200mm power zoom lens with optical steadyshot, f2.8 aperture & two ed glass elements. high image quality and contrast from a g lens quiet power zoom with optical steadyshot maximum... more details",1 349 €,eur,sony sel-70200g f4 oss,,
r948,source_alpha//14768243,3403774,source_alpha,t1700g-28tq switch smart 24xge 4xsfp+,,,1268.88,pln,t1700g-28tq switch smart 24xge 4xsfp+,,
r949,source_beta//19544823,3403774,source_beta,tp link jetstream 24-port gigabit stackable smart switch,,tp link jetstream 24-port gigabit stackable smart switch,261.00,gbp,tp link jetstream 24-port gigabit stackable smart switch,,
r950,source_gamma//22430617,3403774,source_gamma,jetstream 24-port gigabit stackable smart switch with 4 10ge sfp+ slots t1700g-28tq,,"true physical stacking supports up to 6 units and 40gbps bi-directional bandwidth for high scalability and efficient redundancy 10g sfp+ ports for stacking and/or uplink, providing support for high-bandwidth applications for congestion relief and smooth data delivery l2+ feature, static routing help route internal traffic for more efficient use of network resources advanced security features include ip-mac-port binding, acl, port security, dos defend, storm control, dhcp snooping, 802.1x, and radius authentication ipv6 support provides dual ipv4/ipv6 stacking, mld snooping, and ipv6 neighbor discovery web/cli managed modes, snmp, rmon, and dual image enhance management",5400.00,abc,jetstream 24-port gigabit stackable smart switch with 4 10ge sfp+ slots t1700g-28tq,,
r951,source_alpha//2284449,3403774,source_alpha,switch t1700g-28tq 24 porturi,tp-link,"tp-link jetstream 24-port gigabit stackable smart switch with 4 10ge sfp+ slots, t1700g-28tq","1,134.99 lei;",,switch t1700g-28tq 24 porturi,tp-link,
r952,source_beta//42103916,3403774,source_beta,switch tp-link - gigabit smart switch,,,2.8299e2,eur,switch tp-link - gigabit smart switch,,
r953,source_gamma//42514477,3403774,source_gamma,tp-link t1700g-28tq switch smart 24 x10/100/1000 4 x sfp+,,,1076.582101,pln,tp-link t1700g-28tq switch smart 24 x10/100/1000 4 x sfp+,,
r954,source_alpha//23220092,3430657,source_alpha,sony fe 35mm f/2.8 sonnar t* za lens,sony,"sony has managed to squeeze exceptional quality into the extraordinarily compact sonnar t* fe 35mm f/2.8 za lens, making it a near perfect match for full-frame e-mount cameras.",659,gbp,sony fe 35mm f/2.8 sonnar t* za lens,sony,
r955,source_beta//2481471,3430657,source_beta,sony sonnar t* fe 35mm f/2.8 za lens,,"the sony sonnar t* fe 35mm f/2.8 za lens is a prime, wide-angle lens that features a fast, bright f/2.8 maximum aperture.",535.00,gbp,sony sonnar t* fe 35mm f/2.8 za lens,,
r956,source_gamma//25579913,3430657,source_gamma,sony sel 35mm/f2.8 fe full frame,,,"€799,00",eur,sony sel 35mm/f2.8 fe full frame,,
r957,source_alpha//35968668,3430657,source_alpha,sony e-mount zeiss 35mm f2.8 fe,,"paired with sony’s range of full frame e mount cameras the zeiss 35mm f2.8 is a fantastic wide angle prime lens. optically excellent, this compact 35mm lens delivers fantastic results every time. the bright f2.8 aperture is well suited to low light conditions and also helps provide your images with smooth and pleasing out of focus areas (bokeh). bright f2.8 apertureworks on all sony e mount cameras (full frame & aps-c)t* coating – anti reflectivegreat for low light photographycompact in size",1299.95,aud,sony e-mount zeiss 35mm f2.8 fe,,
r958,source_beta//3625425,3430657,source_beta,sony 35mm f2.8 sonnar t* fe za lens (sel35f28z),,"e-mount lens/full-frame formataperture range: f/2.8 to f/22three double-sided aspherical elementszeiss t* anti-reflective coatinglinear autofocus motor; internal focusminimum focus distance: 13.8\""dust and moisture-resistant constructionseven-blade circular diaphragmperfect performance for the α7 seriesthe handling and convenience of this compact 35mm lens are enhanced by an internal focus mechanism that keeps its length constant during focusing. lightweight design further augments portability as well as handling. all of this plus outstanding zeiss resolution and contrast make this lens an ideal match for full-frame α7 series bodies.zeiss resolution from corner to corneroutstanding resolution and contrast are the key features of this lens. three double-sided aspherical elements effectively control spherical aberration, while extensive application of the zeiss t* coating not only minimizes flare and ghosting for natural colour reproduction, but is instrumental in achieving impressive contrast as well.beautiful bokeh and low light performancea maximum aperture of f2.8 facilitates shooting in a wide range of lighting conditions, with consistent image quality at all apertures. bright lenses are often large, but a new focus lens group design allows a large maximum aperture in a compact lens. a circular aperture design contributes to gorgeous bokeh for smoothly defocused backgrounds.shoot with confidence anywheresome of the most exciting images are captured in challenging environments. a dust and moisture resistant design means that the lens will continue to perform reliably in moderately wet or dusty conditions, so you can shoot with confidence wherever those great shots are found.outstanding colour and contrastthe zeiss t* coating is an important contributing factor, effectively suppressing spurious reflections that can degrade overall image quality. flare and ghosting are reduced for enhanced colour and contrast that give images a deep, three-dimensional feel.7-bladed circular aperturethe 7-blade circular makes it possible to achieve smoother, more natural defocusing in your images. get creative with artistic blurring or 'bokeh' – and greater control over the depth of field.supplied dedicated hood matches the lens’ compact formthe supplied alc-sh129 is a cap type lens hood. this design is a perfect match for the compact lens barrel, contributing to both portability and protection. a filter thread is provided in the lens hood itself, allowing 40.5mm filters to be attached while the lens hood is in use.",629,gbp,sony 35mm f2.8 sonnar t* fe za lens (sel35f28z),,
